airfoil,max_camber_pct,camber_pos,thickness_pct,angle_of_attack,reynolds_number,Cl,Cd,Cm,LD_ratio
NACA7215,7,2,15,-6,500000,-0.49216,0.01754,-0.00796,-28.06
NACA7215,7,2,15,-6,1000000,-0.49216,0.01754,-0.00796,-28.06
NACA7215,7,2,15,-6,3000000,-0.49216,0.01754,-0.00796,-28.06
NACA7215,7,2,15,-4,500000,-0.27284,0.00969,-0.0097,-28.16
NACA7215,7,2,15,-4,1000000,-0.27284,0.00969,-0.0097,-28.16
NACA7215,7,2,15,-4,3000000,-0.27284,0.00969,-0.0097,-28.16
NACA7215,7,2,15,-2,500000,-0.05352,0.00634,-0.01145,-8.44
NACA7215,7,2,15,-2,1000000,-0.05352,0.00634,-0.01145,-8.44
NACA7215,7,2,15,-2,3000000,-0.05352,0.00633,-0.01145,-8.45
NACA7215,7,2,15,0,500000,0.16581,0.00749,-0.01319,22.14
NACA7215,7,2,15,0,1000000,0.16581,0.00749,-0.01319,22.14
NACA7215,7,2,15,0,3000000,0.16581,0.00749,-0.01319,22.14
NACA7215,7,2,15,2,500000,0.38513,0.01315,-0.01494,29.29
NACA7215,7,2,15,2,1000000,0.38513,0.01314,-0.01494,29.31
NACA7215,7,2,15,2,3000000,0.38513,0.01314,-0.01494,29.31
NACA7215,7,2,15,4,500000,0.60446,0.02331,-0.01669,25.93
NACA7215,7,2,15,4,1000000,0.60446,0.0233,-0.01669,25.94
NACA7215,7,2,15,4,3000000,0.60446,0.0233,-0.01669,25.94
NACA7215,7,2,15,6,500000,0.82378,0.03797,-0.01843,21.7
NACA7215,7,2,15,6,1000000,0.82378,0.03797,-0.01843,21.7
NACA7215,7,2,15,6,3000000,0.82378,0.03797,-0.01843,21.7
NACA7215,7,2,15,8,500000,1.04311,0.05714,-0.02018,18.26
NACA7215,7,2,15,8,1000000,1.04311,0.05713,-0.02018,18.26
NACA7215,7,2,15,8,3000000,1.04311,0.05713,-0.02018,18.26
NACA7215,7,2,15,10,500000,1.26243,0.08081,-0.02192,15.62
NACA7215,7,2,15,10,1000000,1.26243,0.0808,-0.02192,15.62
NACA7215,7,2,15,10,3000000,1.26243,0.0808,-0.02192,15.62
NACA7215,7,2,15,12,500000,1.48176,0.10898,-0.02367,13.6
NACA7215,7,2,15,12,1000000,1.48176,0.10898,-0.02367,13.6
NACA7215,7,2,15,12,3000000,1.48176,0.10898,-0.02367,13.6
NACA7215,7,2,15,14,500000,1.70108,0.14166,-0.02541,12.01
NACA7215,7,2,15,14,1000000,1.70108,0.14166,-0.02541,12.01
NACA7215,7,2,15,14,3000000,1.70108,0.14165,-0.02541,12.01
NACA7215,7,2,15,16,500000,1.92041,0.17884,-0.02716,10.74
NACA7215,7,2,15,16,1000000,1.92041,0.17884,-0.02716,10.74
NACA7215,7,2,15,16,3000000,1.92041,0.17883,-0.02716,10.74
NACA7218,7,2,18,-6,500000,-0.49216,0.01778,-0.00796,-27.68
NACA7218,7,2,18,-6,1000000,-0.49216,0.01778,-0.00796,-27.68
NACA7218,7,2,18,-6,3000000,-0.49216,0.01778,-0.00796,-27.68
NACA7218,7,2,18,-4,500000,-0.27284,0.00993,-0.0097,-27.48
NACA7218,7,2,18,-4,1000000,-0.27284,0.00993,-0.0097,-27.48
NACA7218,7,2,18,-4,3000000,-0.27284,0.00993,-0.0097,-27.48
NACA7218,7,2,18,-2,500000,-0.05352,0.00658,-0.01145,-8.13
NACA7218,7,2,18,-2,1000000,-0.05352,0.00658,-0.01145,-8.13
NACA7218,7,2,18,-2,3000000,-0.05352,0.00657,-0.01145,-8.15
NACA7218,7,2,18,0,500000,0.16581,0.00773,-0.01319,21.45
NACA7218,7,2,18,0,1000000,0.16581,0.00773,-0.01319,21.45
NACA7218,7,2,18,0,3000000,0.16581,0.00773,-0.01319,21.45
NACA7218,7,2,18,2,500000,0.38513,0.01339,-0.01494,28.76
NACA7218,7,2,18,2,1000000,0.38513,0.01338,-0.01494,28.78
NACA7218,7,2,18,2,3000000,0.38513,0.01338,-0.01494,28.78
NACA7218,7,2,18,4,500000,0.60446,0.02355,-0.01669,25.67
NACA7218,7,2,18,4,1000000,0.60446,0.02354,-0.01669,25.68
NACA7218,7,2,18,4,3000000,0.60446,0.02354,-0.01669,25.68
NACA7218,7,2,18,6,500000,0.82378,0.03821,-0.01843,21.56
NACA7218,7,2,18,6,1000000,0.82378,0.03821,-0.01843,21.56
NACA7218,7,2,18,6,3000000,0.82378,0.03821,-0.01843,21.56
NACA7218,7,2,18,8,500000,1.04311,0.05738,-0.02018,18.18
NACA7218,7,2,18,8,1000000,1.04311,0.05737,-0.02018,18.18
NACA7218,7,2,18,8,3000000,1.04311,0.05737,-0.02018,18.18
NACA7218,7,2,18,10,500000,1.26243,0.08105,-0.02192,15.58
NACA7218,7,2,18,10,1000000,1.26243,0.08104,-0.02192,15.58
NACA7218,7,2,18,10,3000000,1.26243,0.08104,-0.02192,15.58
NACA7218,7,2,18,12,500000,1.48176,0.10922,-0.02367,13.57
NACA7218,7,2,18,12,1000000,1.48176,0.10922,-0.02367,13.57
NACA7218,7,2,18,12,3000000,1.48176,0.10922,-0.02367,13.57
NACA7218,7,2,18,14,500000,1.70108,0.1419,-0.02541,11.99
NACA7218,7,2,18,14,1000000,1.70108,0.1419,-0.02541,11.99
NACA7218,7,2,18,14,3000000,1.70108,0.14189,-0.02541,11.99
NACA7218,7,2,18,16,500000,1.92041,0.17908,-0.02716,10.72
NACA7218,7,2,18,16,1000000,1.92041,0.17908,-0.02716,10.72
NACA7218,7,2,18,16,3000000,1.92041,0.17907,-0.02716,10.72
NACA7221,7,2,21,-6,500000,-0.49216,0.01802,-0.00796,-27.31
NACA7221,7,2,21,-6,1000000,-0.49216,0.01802,-0.00796,-27.31
NACA7221,7,2,21,-6,3000000,-0.49216,0.01802,-0.00796,-27.31
NACA7221,7,2,21,-4,500000,-0.27284,0.01017,-0.0097,-26.83
NACA7221,7,2,21,-4,1000000,-0.27284,0.01017,-0.0097,-26.83
NACA7221,7,2,21,-4,3000000,-0.27284,0.01017,-0.0097,-26.83
NACA7221,7,2,21,-2,500000,-0.05352,0.00682,-0.01145,-7.85
NACA7221,7,2,21,-2,1000000,-0.05352,0.00682,-0.01145,-7.85
NACA7221,7,2,21,-2,3000000,-0.05352,0.00681,-0.01145,-7.86
NACA7221,7,2,21,0,500000,0.16581,0.00797,-0.01319,20.8
NACA7221,7,2,21,0,1000000,0.16581,0.00797,-0.01319,20.8
NACA7221,7,2,21,0,3000000,0.16581,0.00797,-0.01319,20.8
NACA7221,7,2,21,2,500000,0.38513,0.01363,-0.01494,28.26
NACA7221,7,2,21,2,1000000,0.38513,0.01362,-0.01494,28.28
NACA7221,7,2,21,2,3000000,0.38513,0.01362,-0.01494,28.28
NACA7221,7,2,21,4,500000,0.60446,0.02379,-0.01669,25.41
NACA7221,7,2,21,4,1000000,0.60446,0.02378,-0.01669,25.42
NACA7221,7,2,21,4,3000000,0.60446,0.02378,-0.01669,25.42
NACA7221,7,2,21,6,500000,0.82378,0.03845,-0.01843,21.42
NACA7221,7,2,21,6,1000000,0.82378,0.03845,-0.01843,21.42
NACA7221,7,2,21,6,3000000,0.82378,0.03845,-0.01843,21.42
NACA7221,7,2,21,8,500000,1.04311,0.05762,-0.02018,18.1
NACA7221,7,2,21,8,1000000,1.04311,0.05761,-0.02018,18.11
NACA7221,7,2,21,8,3000000,1.04311,0.05761,-0.02018,18.11
NACA7221,7,2,21,10,500000,1.26243,0.08129,-0.02192,15.53
NACA7221,7,2,21,10,1000000,1.26243,0.08128,-0.02192,15.53
NACA7221,7,2,21,10,3000000,1.26243,0.08128,-0.02192,15.53
NACA7221,7,2,21,12,500000,1.48176,0.10946,-0.02367,13.54
NACA7221,7,2,21,12,1000000,1.48176,0.10946,-0.02367,13.54
NACA7221,7,2,21,12,3000000,1.48176,0.10946,-0.02367,13.54
NACA7221,7,2,21,14,500000,1.70108,0.14214,-0.02541,11.97
NACA7221,7,2,21,14,1000000,1.70108,0.14214,-0.02541,11.97
NACA7221,7,2,21,14,3000000,1.70108,0.14213,-0.02541,11.97
NACA7221,7,2,21,16,500000,1.92041,0.17932,-0.02716,10.71
NACA7221,7,2,21,16,1000000,1.92041,0.17932,-0.02716,10.71
NACA7221,7,2,21,16,3000000,1.92041,0.17931,-0.02716,10.71
NACA7224,7,2,24,-6,500000,-0.49216,0.01826,-0.00796,-26.95
NACA7224,7,2,24,-6,1000000,-0.49216,0.01826,-0.00796,-26.95
NACA7224,7,2,24,-6,3000000,-0.49216,0.01826,-0.00796,-26.95
NACA7224,7,2,24,-4,500000,-0.27284,0.01041,-0.0097,-26.21
NACA7224,7,2,24,-4,1000000,-0.27284,0.01041,-0.0097,-26.21
NACA7224,7,2,24,-4,3000000,-0.27284,0.01041,-0.0097,-26.21
NACA7224,7,2,24,-2,500000,-0.05352,0.00706,-0.01145,-7.58
NACA7224,7,2,24,-2,1000000,-0.05352,0.00706,-0.01145,-7.58
NACA7224,7,2,24,-2,3000000,-0.05352,0.00705,-0.01145,-7.59
NACA7224,7,2,24,0,500000,0.16581,0.00821,-0.01319,20.2
NACA7224,7,2,24,0,1000000,0.16581,0.00821,-0.01319,20.2
NACA7224,7,2,24,0,3000000,0.16581,0.00821,-0.01319,20.2
NACA7224,7,2,24,2,500000,0.38513,0.01387,-0.01494,27.77
NACA7224,7,2,24,2,1000000,0.38513,0.01386,-0.01494,27.79
NACA7224,7,2,24,2,3000000,0.38513,0.01386,-0.01494,27.79
NACA7224,7,2,24,4,500000,0.60446,0.02403,-0.01669,25.15
NACA7224,7,2,24,4,1000000,0.60446,0.02402,-0.01669,25.16
NACA7224,7,2,24,4,3000000,0.60446,0.02402,-0.01669,25.16
NACA7224,7,2,24,6,500000,0.82378,0.03869,-0.01843,21.29
NACA7224,7,2,24,6,1000000,0.82378,0.03869,-0.01843,21.29
NACA7224,7,2,24,6,3000000,0.82378,0.03869,-0.01843,21.29
NACA7224,7,2,24,8,500000,1.04311,0.05786,-0.02018,18.03
NACA7224,7,2,24,8,1000000,1.04311,0.05785,-0.02018,18.03
NACA7224,7,2,24,8,3000000,1.04311,0.05785,-0.02018,18.03
NACA7224,7,2,24,10,500000,1.26243,0.08153,-0.02192,15.48
NACA7224,7,2,24,10,1000000,1.26243,0.08152,-0.02192,15.49
NACA7224,7,2,24,10,3000000,1.26243,0.08152,-0.02192,15.49
NACA7224,7,2,24,12,500000,1.48176,0.1097,-0.02367,13.51
NACA7224,7,2,24,12,1000000,1.48176,0.1097,-0.02367,13.51
NACA7224,7,2,24,12,3000000,1.48176,0.1097,-0.02367,13.51
NACA7224,7,2,24,14,500000,1.70108,0.14238,-0.02541,11.95
NACA7224,7,2,24,14,1000000,1.70108,0.14238,-0.02541,11.95
NACA7224,7,2,24,14,3000000,1.70108,0.14237,-0.02541,11.95
NACA7224,7,2,24,16,500000,1.92041,0.17956,-0.02716,10.7
NACA7224,7,2,24,16,1000000,1.92041,0.17956,-0.02716,10.7
NACA7224,7,2,24,16,3000000,1.92041,0.17955,-0.02716,10.7
NACA7306,7,3,6,-6,500000,-0.54743,0.01951,-0.00356,-28.06
NACA7306,7,3,6,-6,1000000,-0.54743,0.01951,-0.00356,-28.06
NACA7306,7,3,6,-6,3000000,-0.54743,0.01951,-0.00356,-28.06
NACA7306,7,3,6,-4,500000,-0.32811,0.01052,-0.00531,-31.19
NACA7306,7,3,6,-4,1000000,-0.32811,0.01052,-0.00531,-31.19
NACA7306,7,3,6,-4,3000000,-0.32811,0.01052,-0.00531,-31.19
NACA7306,7,3,6,-2,500000,-0.10878,0.00604,-0.00705,-18.01
NACA7306,7,3,6,-2,1000000,-0.10878,0.00604,-0.00705,-18.01
NACA7306,7,3,6,-2,3000000,-0.10878,0.00603,-0.00705,-18.04
NACA7306,7,3,6,0,500000,0.11054,0.00605,-0.0088,18.27
NACA7306,7,3,6,0,1000000,0.11054,0.00605,-0.0088,18.27
NACA7306,7,3,6,0,3000000,0.11054,0.00605,-0.0088,18.27
NACA7306,7,3,6,2,500000,0.32986,0.01058,-0.01054,31.18
NACA7306,7,3,6,2,1000000,0.32986,0.01057,-0.01054,31.21
NACA7306,7,3,6,2,3000000,0.32986,0.01057,-0.01054,31.21
NACA7306,7,3,6,4,500000,0.54919,0.0196,-0.01229,28.02
NACA7306,7,3,6,4,1000000,0.54919,0.0196,-0.01229,28.02
NACA7306,7,3,6,4,3000000,0.54919,0.0196,-0.01229,28.02
NACA7306,7,3,6,6,500000,0.76851,0.03313,-0.01403,23.2
NACA7306,7,3,6,6,1000000,0.76851,0.03313,-0.01403,23.2
NACA7306,7,3,6,6,3000000,0.76851,0.03313,-0.01403,23.2
NACA7306,7,3,6,8,500000,0.98784,0.05116,-0.01578,19.31
NACA7306,7,3,6,8,1000000,0.98784,0.05116,-0.01578,19.31
NACA7306,7,3,6,8,3000000,0.98784,0.05116,-0.01578,19.31
NACA7306,7,3,6,10,500000,1.20716,0.0737,-0.01752,16.38
NACA7306,7,3,6,10,1000000,1.20716,0.0737,-0.01752,16.38
NACA7306,7,3,6,10,3000000,1.20716,0.07369,-0.01752,16.38
NACA7306,7,3,6,12,500000,1.42649,0.10073,-0.01927,14.16
NACA7306,7,3,6,12,1000000,1.42649,0.10073,-0.01927,14.16
NACA7306,7,3,6,12,3000000,1.42649,0.10073,-0.01927,14.16
NACA7306,7,3,6,14,500000,1.64575,0.13234,-0.02101,12.44
NACA7306,7,3,6,14,1000000,1.64575,0.13234,-0.02101,12.44
NACA7306,7,3,6,14,3000000,1.64575,0.13234,-0.02101,12.44
NACA7306,7,3,6,16,500000,1.85689,0.16765,-0.02276,11.08
NACA7306,7,3,6,16,1000000,1.85689,0.16765,-0.02276,11.08
NACA7306,7,3,6,16,3000000,1.85689,0.16765,-0.02276,11.08
NACA7308,7,3,8,-6,500000,-0.54743,0.01967,-0.00356,-27.83
NACA7308,7,3,8,-6,1000000,-0.54743,0.01967,-0.00356,-27.83
NACA7308,7,3,8,-6,3000000,-0.54743,0.01967,-0.00356,-27.83
NACA7308,7,3,8,-4,500000,-0.32811,0.01068,-0.00531,-30.72
NACA7308,7,3,8,-4,1000000,-0.32811,0.01068,-0.00531,-30.72
NACA7308,7,3,8,-4,3000000,-0.32811,0.01068,-0.00531,-30.72
NACA7308,7,3,8,-2,500000,-0.10878,0.0062,-0.00705,-17.55
NACA7308,7,3,8,-2,1000000,-0.10878,0.0062,-0.00705,-17.55
NACA7308,7,3,8,-2,3000000,-0.10878,0.00619,-0.00705,-17.57
NACA7308,7,3,8,0,500000,0.11054,0.00621,-0.0088,17.8
NACA7308,7,3,8,0,1000000,0.11054,0.00621,-0.0088,17.8
NACA7308,7,3,8,0,3000000,0.11054,0.00621,-0.0088,17.8
NACA7308,7,3,8,2,500000,0.32986,0.01074,-0.01054,30.71
NACA7308,7,3,8,2,1000000,0.32986,0.01073,-0.01054,30.74
NACA7308,7,3,8,2,3000000,0.32986,0.01073,-0.01054,30.74
NACA7308,7,3,8,4,500000,0.54919,0.01976,-0.01229,27.79
NACA7308,7,3,8,4,1000000,0.54919,0.01976,-0.01229,27.79
NACA7308,7,3,8,4,3000000,0.54919,0.01976,-0.01229,27.79
NACA7308,7,3,8,6,500000,0.76851,0.03329,-0.01403,23.09
NACA7308,7,3,8,6,1000000,0.76851,0.03329,-0.01403,23.09
NACA7308,7,3,8,6,3000000,0.76851,0.03329,-0.01403,23.09
NACA7308,7,3,8,8,500000,0.98784,0.05132,-0.01578,19.25
NACA7308,7,3,8,8,1000000,0.98784,0.05132,-0.01578,19.25
NACA7308,7,3,8,8,3000000,0.98784,0.05132,-0.01578,19.25
NACA7308,7,3,8,10,500000,1.20716,0.07386,-0.01752,16.34
NACA7308,7,3,8,10,1000000,1.20716,0.07386,-0.01752,16.34
NACA7308,7,3,8,10,3000000,1.20716,0.07385,-0.01752,16.35
NACA7308,7,3,8,12,500000,1.42649,0.10089,-0.01927,14.14
NACA7308,7,3,8,12,1000000,1.42649,0.10089,-0.01927,14.14
NACA7308,7,3,8,12,3000000,1.42649,0.10089,-0.01927,14.14
NACA7308,7,3,8,14,500000,1.64581,0.13244,-0.02101,12.43
NACA7308,7,3,8,14,1000000,1.64581,0.13244,-0.02101,12.43
NACA7308,7,3,8,14,3000000,1.64581,0.13244,-0.02101,12.43
NACA7308,7,3,8,16,500000,1.86077,0.16828,-0.02276,11.06
NACA7308,7,3,8,16,1000000,1.86077,0.16828,-0.02276,11.06
NACA7308,7,3,8,16,3000000,1.86077,0.16828,-0.02276,11.06
NACA7310,7,3,10,-6,500000,-0.54743,0.01983,-0.00356,-27.61
NACA7310,7,3,10,-6,1000000,-0.54743,0.01983,-0.00356,-27.61
NACA7310,7,3,10,-6,3000000,-0.54743,0.01983,-0.00356,-27.61
NACA7310,7,3,10,-4,500000,-0.32811,0.01084,-0.00531,-30.27
NACA7310,7,3,10,-4,1000000,-0.32811,0.01084,-0.00531,-30.27
NACA7310,7,3,10,-4,3000000,-0.32811,0.01084,-0.00531,-30.27
NACA7310,7,3,10,-2,500000,-0.10878,0.00636,-0.00705,-17.1
NACA7310,7,3,10,-2,1000000,-0.10878,0.00636,-0.00705,-17.1
NACA7310,7,3,10,-2,3000000,-0.10878,0.00635,-0.00705,-17.13
NACA7310,7,3,10,0,500000,0.11054,0.00637,-0.0088,17.35
NACA7310,7,3,10,0,1000000,0.11054,0.00637,-0.0088,17.35
NACA7310,7,3,10,0,3000000,0.11054,0.00637,-0.0088,17.35
NACA7310,7,3,10,2,500000,0.32986,0.0109,-0.01054,30.26
NACA7310,7,3,10,2,1000000,0.32986,0.01089,-0.01054,30.29
NACA7310,7,3,10,2,3000000,0.32986,0.01089,-0.01054,30.29
NACA7310,7,3,10,4,500000,0.54919,0.01992,-0.01229,27.57
NACA7310,7,3,10,4,1000000,0.54919,0.01992,-0.01229,27.57
NACA7310,7,3,10,4,3000000,0.54919,0.01992,-0.01229,27.57
NACA7310,7,3,10,6,500000,0.76851,0.03345,-0.01403,22.97
NACA7310,7,3,10,6,1000000,0.76851,0.03345,-0.01403,22.97
NACA7310,7,3,10,6,3000000,0.76851,0.03345,-0.01403,22.97
NACA7310,7,3,10,8,500000,0.98784,0.05148,-0.01578,19.19
NACA7310,7,3,10,8,1000000,0.98784,0.05148,-0.01578,19.19
NACA7310,7,3,10,8,3000000,0.98784,0.05148,-0.01578,19.19
NACA7310,7,3,10,10,500000,1.20716,0.07402,-0.01752,16.31
NACA7310,7,3,10,10,1000000,1.20716,0.07402,-0.01752,16.31
NACA7310,7,3,10,10,3000000,1.20716,0.07401,-0.01752,16.31
NACA7310,7,3,10,12,500000,1.42649,0.10105,-0.01927,14.12
NACA7310,7,3,10,12,1000000,1.42649,0.10105,-0.01927,14.12
NACA7310,7,3,10,12,3000000,1.42649,0.10105,-0.01927,14.12
NACA7310,7,3,10,14,500000,1.64581,0.1326,-0.02101,12.41
NACA7310,7,3,10,14,1000000,1.64581,0.1326,-0.02101,12.41
NACA7310,7,3,10,14,3000000,1.64581,0.1326,-0.02101,12.41
NACA7310,7,3,10,16,500000,1.86343,0.16869,-0.02276,11.05
NACA7310,7,3,10,16,1000000,1.86343,0.16869,-0.02276,11.05
NACA7310,7,3,10,16,3000000,1.86343,0.16869,-0.02276,11.05
NACA7312,7,3,12,-6,500000,-0.54743,0.01999,-0.00356,-27.39
NACA7312,7,3,12,-6,1000000,-0.54743,0.01999,-0.00356,-27.39
NACA7312,7,3,12,-6,3000000,-0.54743,0.01999,-0.00356,-27.39
NACA7312,7,3,12,-4,500000,-0.32811,0.011,-0.00531,-29.83
NACA7312,7,3,12,-4,1000000,-0.32811,0.011,-0.00531,-29.83
NACA7312,7,3,12,-4,3000000,-0.32811,0.011,-0.00531,-29.83
NACA7312,7,3,12,-2,500000,-0.10878,0.00652,-0.00705,-16.68
NACA7312,7,3,12,-2,1000000,-0.10878,0.00652,-0.00705,-16.68
NACA7312,7,3,12,-2,3000000,-0.10878,0.00651,-0.00705,-16.71
NACA7312,7,3,12,0,500000,0.11054,0.00653,-0.0088,16.93
NACA7312,7,3,12,0,1000000,0.11054,0.00653,-0.0088,16.93
NACA7312,7,3,12,0,3000000,0.11054,0.00653,-0.0088,16.93
NACA7312,7,3,12,2,500000,0.32986,0.01106,-0.01054,29.82
NACA7312,7,3,12,2,1000000,0.32986,0.01105,-0.01054,29.85
NACA7312,7,3,12,2,3000000,0.32986,0.01105,-0.01054,29.85
NACA7312,7,3,12,4,500000,0.54919,0.02008,-0.01229,27.35
NACA7312,7,3,12,4,1000000,0.54919,0.02008,-0.01229,27.35
NACA7312,7,3,12,4,3000000,0.54919,0.02008,-0.01229,27.35
NACA7312,7,3,12,6,500000,0.76851,0.03361,-0.01403,22.87
NACA7312,7,3,12,6,1000000,0.76851,0.03361,-0.01403,22.87
NACA7312,7,3,12,6,3000000,0.76851,0.03361,-0.01403,22.87
NACA7312,7,3,12,8,500000,0.98784,0.05164,-0.01578,19.13
NACA7312,7,3,12,8,1000000,0.98784,0.05164,-0.01578,19.13
NACA7312,7,3,12,8,3000000,0.98784,0.05164,-0.01578,19.13
NACA7312,7,3,12,10,500000,1.20716,0.07418,-0.01752,16.27
NACA7312,7,3,12,10,1000000,1.20716,0.07418,-0.01752,16.27
NACA7312,7,3,12,10,3000000,1.20716,0.07417,-0.01752,16.28
NACA7312,7,3,12,12,500000,1.42649,0.10121,-0.01927,14.09
NACA7312,7,3,12,12,1000000,1.42649,0.10121,-0.01927,14.09
NACA7312,7,3,12,12,3000000,1.42649,0.10121,-0.01927,14.09
NACA7312,7,3,12,14,500000,1.64581,0.13276,-0.02101,12.4
NACA7312,7,3,12,14,1000000,1.64581,0.13276,-0.02101,12.4
NACA7312,7,3,12,14,3000000,1.64581,0.13276,-0.02101,12.4
NACA7312,7,3,12,16,500000,1.86486,0.16889,-0.02276,11.04
NACA7312,7,3,12,16,1000000,1.86486,0.16889,-0.02276,11.04
NACA7312,7,3,12,16,3000000,1.86486,0.16889,-0.02276,11.04
NACA7315,7,3,15,-6,500000,-0.54743,0.02023,-0.00356,-27.06
NACA7315,7,3,15,-6,1000000,-0.54743,0.02023,-0.00356,-27.06
NACA7315,7,3,15,-6,3000000,-0.54743,0.02023,-0.00356,-27.06
NACA7315,7,3,15,-4,500000,-0.32811,0.01124,-0.00531,-29.19
NACA7315,7,3,15,-4,1000000,-0.32811,0.01124,-0.00531,-29.19
NACA7315,7,3,15,-4,3000000,-0.32811,0.01124,-0.00531,-29.19
NACA7315,7,3,15,-2,500000,-0.10878,0.00676,-0.00705,-16.09
NACA7315,7,3,15,-2,1000000,-0.10878,0.00676,-0.00705,-16.09
NACA7315,7,3,15,-2,3000000,-0.10878,0.00675,-0.00705,-16.12
NACA7315,7,3,15,0,500000,0.11054,0.00677,-0.0088,16.33
NACA7315,7,3,15,0,1000000,0.11054,0.00677,-0.0088,16.33
NACA7315,7,3,15,0,3000000,0.11054,0.00677,-0.0088,16.33
NACA7315,7,3,15,2,500000,0.32986,0.0113,-0.01054,29.19
NACA7315,7,3,15,2,1000000,0.32986,0.01129,-0.01054,29.22
NACA7315,7,3,15,2,3000000,0.32986,0.01129,-0.01054,29.22
NACA7315,7,3,15,4,500000,0.54919,0.02032,-0.01229,27.03
NACA7315,7,3,15,4,1000000,0.54919,0.02032,-0.01229,27.03
NACA7315,7,3,15,4,3000000,0.54919,0.02032,-0.01229,27.03
NACA7315,7,3,15,6,500000,0.76851,0.03385,-0.01403,22.7
NACA7315,7,3,15,6,1000000,0.76851,0.03385,-0.01403,22.7
NACA7315,7,3,15,6,3000000,0.76851,0.03385,-0.01403,22.7
NACA7315,7,3,15,8,500000,0.98784,0.05188,-0.01578,19.04
NACA7315,7,3,15,8,1000000,0.98784,0.05188,-0.01578,19.04
NACA7315,7,3,15,8,3000000,0.98784,0.05188,-0.01578,19.04
NACA7315,7,3,15,10,500000,1.20716,0.07442,-0.01752,16.22
NACA7315,7,3,15,10,1000000,1.20716,0.07442,-0.01752,16.22
NACA7315,7,3,15,10,3000000,1.20716,0.07441,-0.01752,16.22
NACA7315,7,3,15,12,500000,1.42649,0.10145,-0.01927,14.06
NACA7315,7,3,15,12,1000000,1.42649,0.10145,-0.01927,14.06
NACA7315,7,3,15,12,3000000,1.42649,0.10145,-0.01927,14.06
NACA7315,7,3,15,14,500000,1.64581,0.133,-0.02101,12.37
NACA7315,7,3,15,14,1000000,1.64581,0.133,-0.02101,12.37
NACA7315,7,3,15,14,3000000,1.64581,0.133,-0.02101,12.37
NACA7315,7,3,15,16,500000,1.86514,0.16904,-0.02276,11.03
NACA7315,7,3,15,16,1000000,1.86514,0.16904,-0.02276,11.03
NACA7315,7,3,15,16,3000000,1.86514,0.16904,-0.02276,11.03
NACA7318,7,3,18,-6,500000,-0.54743,0.02047,-0.00356,-26.74
NACA7318,7,3,18,-6,1000000,-0.54743,0.02047,-0.00356,-26.74
NACA7318,7,3,18,-6,3000000,-0.54743,0.02047,-0.00356,-26.74
NACA7318,7,3,18,-4,500000,-0.32811,0.01148,-0.00531,-28.58
NACA7318,7,3,18,-4,1000000,-0.32811,0.01148,-0.00531,-28.58
NACA7318,7,3,18,-4,3000000,-0.32811,0.01148,-0.00531,-28.58
NACA7318,7,3,18,-2,500000,-0.10878,0.007,-0.00705,-15.54
NACA7318,7,3,18,-2,1000000,-0.10878,0.007,-0.00705,-15.54
NACA7318,7,3,18,-2,3000000,-0.10878,0.00699,-0.00705,-15.56
NACA7318,7,3,18,0,500000,0.11054,0.00701,-0.0088,15.77
NACA7318,7,3,18,0,1000000,0.11054,0.00701,-0.0088,15.77
NACA7318,7,3,18,0,3000000,0.11054,0.00701,-0.0088,15.77
NACA7318,7,3,18,2,500000,0.32986,0.01154,-0.01054,28.58
NACA7318,7,3,18,2,1000000,0.32986,0.01153,-0.01054,28.61
NACA7318,7,3,18,2,3000000,0.32986,0.01153,-0.01054,28.61
NACA7318,7,3,18,4,500000,0.54919,0.02056,-0.01229,26.71
NACA7318,7,3,18,4,1000000,0.54919,0.02056,-0.01229,26.71
NACA7318,7,3,18,4,3000000,0.54919,0.02056,-0.01229,26.71
NACA7318,7,3,18,6,500000,0.76851,0.03409,-0.01403,22.54
NACA7318,7,3,18,6,1000000,0.76851,0.03409,-0.01403,22.54
NACA7318,7,3,18,6,3000000,0.76851,0.03409,-0.01403,22.54
NACA7318,7,3,18,8,500000,0.98784,0.05212,-0.01578,18.95
NACA7318,7,3,18,8,1000000,0.98784,0.05212,-0.01578,18.95
NACA7318,7,3,18,8,3000000,0.98784,0.05212,-0.01578,18.95
NACA7318,7,3,18,10,500000,1.20716,0.07466,-0.01752,16.17
NACA7318,7,3,18,10,1000000,1.20716,0.07466,-0.01752,16.17
NACA7318,7,3,18,10,3000000,1.20716,0.07465,-0.01752,16.17
NACA7318,7,3,18,12,500000,1.42649,0.10169,-0.01927,14.03
NACA7318,7,3,18,12,1000000,1.42649,0.10169,-0.01927,14.03
NACA7318,7,3,18,12,3000000,1.42649,0.10169,-0.01927,14.03
NACA7318,7,3,18,14,500000,1.64581,0.13324,-0.02101,12.35
NACA7318,7,3,18,14,1000000,1.64581,0.13324,-0.02101,12.35
NACA7318,7,3,18,14,3000000,1.64581,0.13324,-0.02101,12.35
NACA7318,7,3,18,16,500000,1.86514,0.16928,-0.02276,11.02
NACA7318,7,3,18,16,1000000,1.86514,0.16928,-0.02276,11.02
NACA7318,7,3,18,16,3000000,1.86514,0.16928,-0.02276,11.02
NACA7321,7,3,21,-6,500000,-0.54743,0.02071,-0.00356,-26.43
NACA7321,7,3,21,-6,1000000,-0.54743,0.02071,-0.00356,-26.43
